sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
710,0,20000,0.01,0.0141421,10201,0,0.666806,
710,1,49404,0.000607026,0.0386918,25018,4.1812e-07,0.518676,
710,2,47758,0.000307065,0.0450614,24220,2.40045e-05,0.542346,
710,3,35089,0.000305071,0.0465485,17851,0.000122129,0.577609,
710,4,32874,0.000304577,0.0555577,16726,0.000178129,0.578457,
710,5,32608,0.000299243,0.0556686,16592,0.000190723,0.57859,
702,0,20000,0.01,0.0141421,10201,0,0.720007,
702,1,185325,0.000611568,0.0464672,93526,9.66583e-07,0.532781,
702,2,179271,0.000308546,0.0908758,90388,6.11592e-06,0.493544,
702,3,140471,0.000305655,0.110338,70850,3.73245e-05,0.453609,
702,4,125910,0.000314,0.115791,63542,4.90987e-05,0.470055,
702,5,123687,0.000310702,0.117744,62415,5.41543e-05,0.47512,
702,6,122893,0.000310753,0.108167,62020,5.45186e-05,0.477326,
707,0,20000,0.01,0.0141421,10201,0,0.666806,
707,1,148252,0.000622935,0.03607,74629,4.52654e-07,0.518891,
707,2,229962,0.00029709,0.0166925,115679,7.93593e-06,0.527127,
707,3,213006,0.000296125,0.0197389,107175,2.55951e-05,0.576573,
707,4,187033,0.000288853,0.0186156,94171,2.9833e-05,0.581152,
707,5,185563,0.000295422,0.0196735,93416,3.42862e-05,0.579874,
713,0,20000,0.01,0.0141421,10201,0,0.669746,
713,1,100996,0.000641364,0.0455573,50922,4.28878e-07,0.50045,
713,2,134520,0.00030146,0.0560474,67793,1.14739e-05,0.465154,
713,3,115000,0.000301581,0.0496395,58006,4.59714e-05,0.496788,
713,4,103542,0.000297312,0.0501686,52258,6.01024e-05,0.500782,
713,5,102403,0.00029624,0.0592207,51678,6.75872e-05,0.502203,
713,6,101924,0.000295276,0.051461,51438,6.85331e-05,0.502985,
714,0,20000,0.01,0.0141421,10201,0,0.669746,
714,1,81042,0.000617701,0.0514326,40907,4.14622e-07,0.528497,
714,2,98357,0.000305208,0.0579055,49640,1.42716e-05,0.520707,
714,3,79422,0.000290324,0.056525,40144,6.4148e-05,0.559665,
714,4,73482,0.000287759,0.061989,37153,8.72226e-05,0.56398,
714,5,72717,0.000288349,0.0628386,36767,9.53711e-05,0.564569,
714,6,72421,0.000286645,0.0646264,36618,9.65125e-05,0.564196,
715,0,20000,0.01,0.0141421,10201,0,0.669746,
715,1,57401,0.000635331,0.044047,29035,3.88334e-07,0.618566,
715,2,58537,0.000307703,0.0789019,29636,1.89707e-05,0.442191,
715,3,44319,0.000301457,0.0651433,22496,0.000104879,0.49671,
715,4,41572,0.000296721,0.0827313,21101,0.000146091,0.509131,
715,5,41167,0.000293288,0.0749803,20899,0.000154159,0.512125,
712,0,20000,0.01,0.0141421,10201,0,0.669746,
712,1,140311,0.000611438,0.0411357,70640,4.46943e-07,0.57478,
712,2,213617,0.000306228,0.046787,107469,8.06556e-06,0.44917,
712,3,196289,0.000282859,0.040248,98780,2.82422e-05,0.490918,
712,4,172556,0.000291545,0.0458379,86894,3.31054e-05,0.49771,
712,5,171240,0.000289156,0.0473743,86219,3.76522e-05,0.500482,
718,0,20000,0.01,0.0141421,10201,0,0.652255,
718,1,44321,0.000653394,0.0451075,22510,1.42589e-06,0.469478,
718,2,32728,0.000314673,0.094933,16664,2.51646e-05,0.501957,
718,3,24255,0.000293796,0.0873731,12389,0.000186425,0.54058,
718,4,22960,0.000283076,0.0965516,11725,0.000279814,0.542435,
718,5,22555,0.000287391,0.0922531,11523,0.000298525,0.538954,
718,6,22385,0.000289142,0.0947172,11437,0.000302559,0.541201,
717,0,20000,0.01,0.0141421,10201,0,0.652255,
717,1,79229,0.000614742,0.0510185,40071,8.3404e-07,0.788862,
717,2,70268,0.00031065,0.0560968,35559,1.57464e-05,0.425726,
717,3,51912,0.00030039,0.0716647,26330,8.67415e-05,0.467221,
717,4,47840,0.000309053,0.0686063,24267,0.000126222,0.471526,
717,5,47031,0.00030794,0.0701369,23858,0.000136791,0.472265,
717,6,46764,0.000307521,0.0720532,23725,0.000138911,0.471483,
719,0,20000,0.01,0.0141421,10201,0,0.652255,
719,1,35843,0.000624841,0.0517605,18240,1.8246e-06,0.728677,
719,2,26207,0.000323303,0.0745083,13369,3.40343e-05,0.461039,
719,3,18642,0.00030628,0.0988493,9552,0.000231389,0.491889,
719,4,17115,0.00030171,0.0920697,8774,0.000363312,0.497471,
719,5,16836,0.00030002,0.100984,8633,0.000400403,0.495922,
719,6,16749,0.000298538,0.0994026,8590,0.000405183,0.495401,
720,0,20000,0.01,0.0141421,10201,0,0.652255,
720,1,29981,0.000624064,0.0506909,15284,2.29202e-06,0.73961,
720,2,20329,0.000306013,0.0877093,10402,3.95886e-05,0.431846,
720,3,14727,0.000298456,0.104631,7569,0.000288788,0.479567,
720,4,13659,0.000295977,0.103477,7023,0.000423168,0.487405,
720,5,13421,0.000297144,0.107663,6902,0.000450405,0.4898,
720,6,13307,0.000299146,0.116842,6845,0.000454346,0.492542,
706,0,20000,0.01,0.0141421,10201,0,0.666806,
706,1,198208,0.000612036,0.0372039,99674,4.6232e-07,0.588875,
706,2,333857,0.000300044,0.0111495,167769,6.11189e-06,0.550499,
706,3,325483,0.000299424,0.0146327,163545,1.81942e-05,0.573201,
706,4,288868,0.000294906,0.0149131,145233,2.09246e-05,0.575143,
706,5,286427,0.000287578,0.0151199,143983,2.40176e-05,0.574651,
716,0,20000,0.01,0.0141421,10201,0,0.652255,
716,1,165257,0.000625676,0.0506963,83279,5.56691e-07,0.624583,
716,2,171160,0.000303143,0.0410757,86225,6.40501e-06,0.41715,
716,3,135740,0.000300969,0.0463465,68435,3.65085e-05,0.464307,
716,4,120598,0.000299133,0.0536726,60837,4.92266e-05,0.474459,
716,5,118725,0.000296736,0.0515623,59885,5.51188e-05,0.475907,
716,6,117932,0.000298432,0.0464768,59490,5.56032e-05,0.477423,
723,0,20000,0.01,0.0141421,10201,0,0.670051,
723,1,94290,0.000615299,0.0421601,47556,4.2462e-07,0.479598,
723,2,122331,0.000304628,0.0612692,61672,1.26124e-05,0.499441,
723,3,101648,0.00028988,0.0548566,51303,5.05901e-05,0.535492,
723,4,92653,0.000287202,0.0572806,46787,7.38845e-05,0.512348,
723,5,91821,0.000296623,0.05796,46364,7.83055e-05,0.508279,
711,0,20000,0.01,0.0141421,10201,0,0.669746,
711,1,185880,0.000619413,0.0418461,93483,4.59383e-07,0.723146,
711,2,308855,0.000301553,0.0376592,155218,6.91463e-06,0.486555,
711,3,301347,0.000294106,0.0370282,151434,2.13185e-05,0.522862,
711,4,267177,0.000295613,0.0380324,134343,2.41274e-05,0.527395,
711,5,264810,0.000293823,0.0366874,133133,2.74007e-05,0.528726,
724,0,20000,0.01,0.0141421,10201,0,0.670051,
724,1,71035,0.000635003,0.0450001,35883,4.04948e-07,0.665002,
724,2,81930,0.000305402,0.0721684,41388,1.57803e-05,0.497842,
724,3,64104,0.000294964,0.0594763,32444,8.11125e-05,0.539187,
724,4,59139,0.00029542,0.0644578,29943,0.000114169,0.544717,
724,5,58656,0.000294605,0.0676809,29698,0.000124713,0.54436,
725,0,20000,0.01,0.0141421,10201,0,0.670051,
725,1,48124,0.00063119,0.0454452,24372,3.73044e-07,0.486086,
725,2,45905,0.000311267,0.0679708,23280,2.33706e-05,0.674335,
725,3,33137,0.000283795,0.0826591,16862,0.000141838,0.480043,
725,4,30945,0.000281688,0.0871822,15748,0.000203684,0.496941,
725,5,30658,0.000283408,0.0843355,15605,0.000215566,0.538236,
722,0,20000,0.01,0.0141421,10201,0,0.670051,
722,1,139597,0.000620484,0.0443635,70282,4.47053e-07,0.5635,
722,2,212356,0.000305693,0.0457177,106837,8.12021e-06,0.547218,
722,3,196095,0.000290204,0.0404703,98679,2.8608e-05,0.610869,
722,4,172610,0.000288147,0.0413829,86920,3.34016e-05,0.619519,
722,5,170937,0.00028451,0.042098,86067,3.81723e-05,0.61958,
728,0,20000,0.01,0.0141421,10201,0,0.666824,
728,1,98246,0.000620893,0.037907,49546,4.36528e-07,0.594945,
728,2,131707,0.000307724,0.0260794,66395,1.17343e-05,0.552579,
728,3,111292,0.000302999,0.0251204,56153,4.74732e-05,0.624927,
728,4,99593,0.000291338,0.0276291,50283,6.28693e-05,0.627851,
728,5,98037,0.000286766,0.0293265,49497,7.14744e-05,0.626969,
728,6,97676,0.000290528,0.028436,49315,7.29117e-05,0.625909,
729,0,20000,0.01,0.0141421,10201,0,0.666824,
729,1,73354,0.000618518,0.0390306,37050,4.25423e-07,0.511033,
729,2,87371,0.000305882,0.0318858,44130,1.56878e-05,0.496095,
729,3,68757,0.000310427,0.0347851,34792,7.72961e-05,0.536699,
729,4,63114,0.000311809,0.0361129,31947,0.000107824,0.540443,
729,5,62412,0.000311165,0.0367663,31593,0.000118103,0.539914,
729,6,62221,0.000311217,0.0338582,31497,0.000119243,0.539071,
701,0,20000,0.01,0.0141421,10201,0,0.720007,
701,1,262244,0.000608192,0.0459208,132097,5.93894e-07,0.542455,
701,2,402507,0.000303938,0.0659551,202415,4.49397e-06,0.467227,
701,3,360761,0.000300354,0.0822917,181346,1.57076e-05,0.499678,
701,4,317677,0.000299686,0.0841585,159767,1.95217e-05,0.501603,
701,5,312815,0.000296018,0.0902165,157290,2.24722e-05,0.502167,
701,6,310024,0.000295753,0.083451,155898,2.28855e-05,0.502808,
730,0,20000,0.01,0.0141421,10201,0,0.666824,
730,1,30638,0.000623009,0.0446435,15578,4.35614e-07,0.574249,
730,2,22354,0.000317786,0.0797594,11419,3.55169e-05,0.505774,
730,3,15800,0.00030214,0.0763933,8110,0.000277859,0.475348,
730,4,14776,0.000305963,0.0797716,7584,0.000414445,0.487933,
730,5,14578,0.00030469,0.0844973,7486,0.000434372,0.492322,
730,6,14492,0.000298496,0.0793779,7442,0.000434925,0.493488,
727,0,20000,0.01,0.0141421,10201,0,0.666824,
727,1,147679,0.000615774,0.0385393,74342,4.522e-07,0.73982,
727,2,228076,0.000301462,0.0158516,114736,8.62131e-06,0.467123,
727,3,211681,0.000286739,0.0187482,106510,2.72497e-05,0.506042,
727,4,185766,0.000291388,0.0198512,93534,3.25967e-05,0.510986,
727,5,184329,0.000292426,0.0207013,92798,3.75125e-05,0.513168,
721,0,20000,0.01,0.0141421,10201,0,0.670051,
721,1,185100,0.000606683,0.0455653,93091,4.59546e-07,0.483603,
721,2,307858,0.000302075,0.0370639,154716,6.24992e-06,0.491629,
721,3,300818,0.000293192,0.0365992,151165,1.97532e-05,0.528645,
721,4,265841,0.000288631,0.036769,133671,2.26419e-05,0.531433,
721,5,263944,0.000292229,0.0374727,132696,2.60068e-05,0.531207,
735,0,20000,0.01,0.0141421,10201,0,0.666898,
735,1,97594,0.000631099,0.0374093,49217,4.33355e-07,0.503313,
735,2,129190,0.000297313,0.0258782,65128,1.19485e-05,0.526651,
735,3,109258,0.000299072,0.0261946,55130,4.93525e-05,0.570848,
735,4,98294,0.00029646,0.0279434,49631,6.46875e-05,0.57284,
735,5,97105,0.000293571,0.0305754,49022,7.27791e-05,0.570162,
735,6,96658,0.000289961,0.0301355,48801,7.38979e-05,0.568797,
726,0,20000,0.01,0.0141421,10201,0,0.666824,
726,1,197826,0.000599327,0.0367762,99481,4.62031e-07,0.59868,
726,2,332716,0.000295622,0.0109094,167195,5.81216e-06,0.489938,
726,3,324090,0.000301036,0.015802,162848,1.76988e-05,0.532228,
726,4,287707,0.000297166,0.0145806,144648,1.95786e-05,0.53513,
726,5,285025,0.000293328,0.0161268,143281,2.22299e-05,0.534918,
734,0,20000,0.01,0.0141421,10201,0,0.666898,
734,1,146282,0.000625193,0.0388923,73639,4.50574e-07,0.569555,
734,2,226079,0.000306031,0.0165824,113735,7.84674e-06,0.592287,
734,3,208309,0.000301671,0.0194839,104814,3.11512e-05,0.641476,
734,4,183047,0.000295646,0.0194707,92168,3.72078e-05,0.645419,
734,5,181273,0.000294192,0.0208536,91262,4.30069e-05,0.642883,
733,0,20000,0.01,0.0141421,10201,0,0.666898,
733,1,167933,0.00063634,0.0386452,84494,4.55615e-07,0.500212,
733,2,268788,0.000300206,0.0131011,135145,6.86339e-06,0.450186,
733,3,254153,0.000296018,0.0190423,127798,2.20421e-05,0.494225,
733,4,225067,0.000290303,0.018182,113239,2.51234e-05,0.49723,
733,5,222820,0.000288463,0.0186292,112095,2.85174e-05,0.495571,
733,6,221368,0.000290003,0.0182177,111372,2.87849e-05,0.494434,
732,0,20000,0.01,0.0141421,10201,0,0.666898,
732,1,195565,0.000624402,0.0333349,98345,4.60993e-07,0.522295,
732,2,328004,0.000300222,0.0135145,164829,5.91837e-06,0.456823,
732,3,320177,0.000297556,0.0174764,160882,1.85715e-05,0.497052,
732,4,283990,0.000293731,0.0157049,142783,2.03676e-05,0.499684,
732,5,281547,0.000286165,0.0161843,141536,2.30228e-05,0.501289,
731,0,20000,0.01,0.0141421,10201,0,0.666898,
731,1,235750,0.000621155,0.0348433,118483,4.66739e-07,0.552219,
731,2,416727,0.00030075,0.0111505,209290,4.7995e-06,0.523789,
731,3,416793,0.000294083,0.0153207,209290,1.59839e-05,0.564938,
731,4,369137,0.000283961,0.0133335,185458,1.76067e-05,0.568846,
731,5,366509,0.000287095,0.0140769,184112,2.00496e-05,0.568527,
740,0,20000,0.01,0.0141421,10201,0,116472,
740,1,451188,0.000604083,0.0513187,226425,0.00396415,53393.4,
740,2,148589,0.000301144,0.105881,75992,0.0485897,16217.4,
740,3,54826,0.000288207,0.26941,29173,0.416616,16065.3,
740,4,39507,0.000281156,0.345998,21511,0.963369,15650.2,
740,5,37552,0.000286387,0.352111,20531,1.18695,15309.6,
740,6,37278,0.000275707,0.391208,20394,1.15894,14901.2,
739,0,20000,0.01,0.0141421,10201,0,116472,
739,1,572894,0.000616488,0.0454895,287303,0.00277558,53446.5,
739,2,177205,0.000282871,0.113274,90312,0.0381836,16124.6,
739,3,64118,0.000293417,0.203652,33824,0.35276,16072.7,
739,4,45583,0.000290402,0.284473,24551,0.906609,15706.6,
739,5,42762,0.000285841,0.419982,23137,1.15065,15396.8,
739,6,42403,0.000289536,0.392425,22957,1.15449,15082.6,
742,0,20000,0.01,0.0141421,10201,0,4678.52,
742,1,84005,0.000601128,0.0491537,42787,0.000129777,212.501,
742,2,145234,0.000297878,0.111756,74174,0.00355741,62.4929,
742,3,126318,0.000278464,0.225102,64503,0.00555101,48.7269,
742,4,122598,0.000289316,0.396721,62543,0.00567687,62.0229,
742,5,122017,0.00029908,0.379202,62238,0.00661331,64.5628,
743,0,20000,0.01,0.0141421,10201,0,4678.52,
743,1,71802,0.000592199,0.0458991,36643,0.000148881,214.908,
743,2,90844,0.000305733,0.113722,46515,0.00411161,58.1422,
743,3,75635,0.000302087,0.237858,38824,0.00754586,49.2518,
743,4,74482,0.000297348,0.369355,38235,0.00816589,59.845,
743,5,74188,0.000288012,0.351047,38084,0.0092957,72.1338,
744,0,20000,0.01,0.0141421,10201,0,4678.52,
744,1,48915,0.000604779,0.0514423,25045,0.000197593,249.285,
744,2,64852,0.000303754,0.128992,33335,0.0055808,68.8396,
744,3,53711,0.000295239,0.239,27740,0.0112048,61.9679,
744,4,52988,0.000287439,0.378506,27356,0.0127074,58.3707,
744,5,52777,0.000286637,0.358829,27250,0.0123605,71.7416,
745,0,20000,0.01,0.0141421,10201,0,4678.52,
745,1,41459,0.000585942,0.0463248,21237,0.000267511,222.638,
745,2,54749,0.000309496,0.10786,28217,0.00625103,61.0147,
745,3,43008,0.000296909,0.221326,22319,0.0113156,52.1459,
745,4,42043,0.000303962,0.382803,21820,0.0127513,52.8645,
745,5,41882,0.000301047,0.368464,21746,0.013212,49.3605,
741,0,20000,0.01,0.0141421,10201,0,4678.52,
741,1,88997,0.000586871,0.0520524,45288,0.000124789,239.135,
741,2,197735,0.000301225,0.126078,100580,0.00365026,57.7979,
741,3,197549,0.000294509,0.255559,100546,0.00373505,51.0751,
741,4,188694,0.00029159,0.379135,96123,0.00368951,67.9573,
741,5,189641,0.000286419,0.373952,96592,0.00444158,71.7727,
738,0,20000,0.01,0.0141421,10201,0,116472,
738,1,687006,0.000606732,0.0452732,344384,0.00254978,53016.5,
738,2,203030,0.000301509,0.113856,103237,0.0334198,16146,
738,3,72178,0.000298183,0.220228,37861,0.30947,16122.5,
738,4,50562,0.00027594,0.338845,27043,0.823743,15934.5,
738,5,47321,0.0002857,0.333998,25419,1.09242,15600.9,
738,6,46924,0.000280961,0.33839,25220,1.09558,15429,
749,0,20000,0.01,0.0141421,10201,0,57.823,
749,1,72086,0.000590161,0.04531,36496,0.000113169,52.9694,
749,2,63440,0.000310146,0.10986,32160,0.00120619,35.5292,
749,3,45988,0.000312969,0.224842,23337,0.00819812,46.5019,
749,4,42289,0.00030664,0.342801,21472,0.0133511,42.5337,
749,5,41601,0.000303584,0.322918,21120,0.0138925,58.1617,
749,6,41338,0.000301034,0.330013,20987,0.0171177,46.1471,
750,0,20000,0.01,0.0141421,10201,0,57.823,
750,1,50167,0.000603851,0.0513695,25465,0.000304379,80.3396,
750,2,23642,0.000322879,0.133705,12110,0.00216502,37.6701,
750,3,15144,0.000316271,0.236967,7780,0.0215684,66.0297,
750,4,12814,0.000320241,0.306772,6595,0.0475944,51.1774,
750,5,12357,0.000321867,0.363417,6360,0.0463184,52.7954,
750,6,12203,0.00032116,0.345142,6282,0.0489529,40.7119,
750,7,12149,0.000321347,0.342694,6255,0.041708,66.7167,
737,0,20000,0.01,0.0141421,10201,0,116472,
737,1,763546,0.000582933,0.0510629,382673,0.0025306,53107.9,
737,2,220280,0.000302495,0.121347,111869,0.0289574,16278.4,
737,3,77571,0.000296535,0.251937,40561,0.293129,16132.9,
737,4,54471,0.000281127,0.291211,29000,0.799945,16091.2,
737,5,50984,0.000285119,0.368891,27252,1.01728,15869.7,
737,6,50539,0.000290176,0.385032,27028,1.00908,15633.7,
736,0,20000,0.01,0.0141421,10201,0,116472,
736,1,816676,0.000614619,0.0453982,409254,0.00253637,53388.4,
736,2,243826,0.000304843,0.10772,123650,0.0268577,15977.7,
736,3,84130,0.000289174,0.259121,43844,0.268182,15980.1,
736,4,57577,0.000288668,0.244584,30555,0.687163,15854.3,
736,5,53464,0.000279117,0.328916,28493,0.924347,15631.3,
736,6,52955,0.000289071,0.400208,28237,0.944855,15526.2,
748,0,20000,0.01,0.0141421,10201,0,57.823,
748,1,97990,0.000621232,0.0515102,49520,6.23586e-05,70.289,
748,2,179541,0.000301972,0.119487,90495,0.000977722,45.8273,
748,3,155702,0.000306908,0.249632,78478,0.00336379,38.9296,
748,4,138580,0.000305019,0.312729,69851,0.00347015,46.2312,
748,5,137333,0.000305405,0.324532,69211,0.00434723,48.3911,
747,0,20000,0.01,0.0141421,10201,0,57.823,
747,1,109650,0.000606214,0.0506227,55382,5.62468e-05,65.608,
747,2,230508,0.000292089,0.126692,116099,0.000840505,71.244,
747,3,226623,0.000301994,0.231675,114050,0.00326191,49.0994,
747,4,203096,0.000293747,0.320158,102222,0.0026448,76.2562,
747,5,201557,0.000290021,0.400415,101440,0.00392998,49.9462,
746,0,20000,0.01,0.0141421,10201,0,57.823,
746,1,142687,0.000587636,0.0452199,71986,4.97767e-05,50.2328,
746,2,345385,0.000303386,0.106743,173654,0.000568207,33.9342,
746,3,385029,0.000288705,0.230688,193541,0.00140317,50.2288,
746,4,342403,0.000285224,0.381121,172194,0.00159242,61.3507,
746,5,344301,0.000283183,0.362174,173132,0.00203356,53.5286,
755,0,20000,0.01,0.0141421,10201,0,116048,
755,1,570136,0.000589554,0.0460507,285923,0.00276764,53215,
755,2,175086,0.000301156,0.114449,89253,0.0398989,16307.9,
755,3,63522,0.00028774,0.204228,33527,0.371689,16237.2,
755,4,45356,0.000282716,0.305361,24438,0.896443,15875.5,
755,5,42622,0.000285954,0.33281,23068,1.15585,15524.7,
755,6,42289,0.000277773,0.332917,22901,1.17704,15276.3,
754,0,20000,0.01,0.0141421,10201,0,116048,
754,1,685792,0.000606323,0.0452476,343777,0.00254153,53437.4,
754,2,203685,0.000307691,0.110921,103566,0.0316444,16197.1,
754,3,72270,0.00028545,0.228774,37908,0.2976,16147.7,
754,4,50770,0.000280958,0.319131,27148,0.775614,15880.7,
754,5,47559,0.000280913,0.322189,25539,1.01634,15541.9,
754,6,47150,0.000284694,0.3345,25333,1.079,15289,
753,0,20000,0.01,0.0141421,10201,0,116048,
753,1,759544,0.000608766,0.0510729,380672,0.00252212,53341,
753,2,224431,0.000301153,0.124257,113945,0.0291874,16288.1,
753,3,78575,0.000297541,0.211096,41062,0.273391,16233.1,
753,4,54639,0.000290257,0.322433,29083,0.697888,15944.8,
753,5,50914,0.000280972,0.322966,27216,0.967916,15761,
753,6,50428,0.000288477,0.331394,26971,1.00959,15517.2,
752,0,20000,0.01,0.0141421,10201,0,116048,
752,1,810418,0.000576248,0.0519247,406124,0.00252776,53203.5,
752,2,232753,0.000302103,0.116014,118113,0.0289753,16281.1,
752,3,82093,0.00029224,0.225069,42825,0.27535,16207,
752,4,57125,0.000286771,0.305429,30328,0.69949,16095.9,
752,5,53243,0.000283883,0.322302,28382,0.925844,15901.5,
752,6,52751,0.000284121,0.336948,28134,0.946676,15658.5,
758,0,20000,0.01,0.0141421,10201,0,116471,
758,1,291469,0.000593732,0.0447759,146437,0.0128865,53297.4,
758,2,120181,0.00029653,0.106754,61772,0.0785638,16268.4,
758,3,44021,0.000282612,0.223725,23765,0.486164,15920.7,
758,4,32587,0.000278533,0.372178,18048,1.10315,15365,
758,5,31008,0.000277914,0.361172,17253,1.29439,14883.9,
758,6,30765,0.00027305,0.347457,17128,1.21545,14477.9,
759,0,20000,0.01,0.0141421,10201,0,116471,
759,1,195522,0.000611011,0.0466363,98279,0.0436263,53755.4,
759,2,129254,0.000295294,0.108859,66290,0.113573,16212.6,
759,3,41514,0.000293446,0.20317,22509,0.541418,15652.1,
759,4,27303,0.000292551,0.34591,15134,1.28094,14611.5,
759,5,23167,0.000289089,0.35415,12899,1.56884,13907.5,
759,6,21598,0.000282477,0.368457,12059,1.59167,13540.1,
759,7,21063,0.000283205,0.364559,11785,1.53035,13316.9,
759,8,20811,0.000279005,0.362247,11661,1.50759,13167.7,
759,9,20692,0.000276334,0.361972,11605,1.49594,13073.8,
751,0,20000,0.01,0.0141421,10201,0,116048,
751,1,844506,0.000573283,0.0513232,423180,0.00253422,53297,
751,2,242290,0.00029975,0.113118,122888,0.0253835,16279.7,
751,3,85232,0.000291954,0.192179,44397,0.278529,16032.1,
751,4,59411,0.000286962,0.27289,31472,0.722279,15880.6,
751,5,55372,0.000281053,0.330808,29447,0.959263,15614.3,
751,6,54834,0.00028715,0.334142,29176,0.998322,15498.9,
760,0,20000,0.01,0.0141421,10201,0,116471,
760,1,154687,0.000608426,0.0516466,77793,0.0922579,53731.6,
760,2,105128,0.000293574,0.121041,53904,0.142974,16202.8,
760,3,36103,0.00030808,0.241478,19575,0.604684,15242.4,
760,4,19451,0.00028741,0.299668,10932,1.35448,14136.8,
760,5,16366,0.000283011,0.334855,9254,1.69539,13354.6,
760,6,15725,0.000272086,0.446247,8895,1.71296,12954.5,
760,7,15480,0.000278962,0.433989,8760,1.65209,12786.8,
760,8,15357,0.000275047,0.426536,8693,1.59369,12710.6,
757,0,20000,0.01,0.0141421,10201,0,116471,
757,1,570736,0.000604247,0.0454848,286224,0.00277556,53419.7,
